"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Portugal (PT)","03.07.2023 13:00 - 03.07.2023 14:00 (UTC)","289","n/e","n/e","n/e","1881","0","n/e","n/e","n/e","n/e","0","196","123","3","n/e","n/e","30","n/e","1523","n/e","23","981"
"Portugal (PT)","03.07.2023 14:00 - 03.07.2023 15:00 (UTC)","284","n/e","n/e","n/e","1884","0","n/e","n/e","n/e","n/e","0","585","133","3","n/e","n/e","32","n/e","1425","n/e","25","1474"
"Portugal (PT)","03.07.2023 15:00 - 03.07.2023 16:00 (UTC)","285","n/e","n/e","n/e","1852","0","n/e","n/e","n/e","n/e","0","763","118","3","n/e","n/e","32","n/e","1268","n/e","25","1965"
"Portugal (PT)","03.07.2023 16:00 - 03.07.2023 17:00 (UTC)","284","n/e","n/e","n/e","1977","0","n/e","n/e","n/e","n/e","0","781","113","34","n/e","n/e","32","n/e","1033","n/e","25","2278"
"Portugal (PT)","03.07.2023 17:00 - 03.07.2023 18:00 (UTC)","284","n/e","n/e","n/e","2141","0","n/e","n/e","n/e","n/e","40","513","218","60","n/e","n/e","32","n/e","702","n/e","25","2441"
"Portugal (PT)","03.07.2023 18:00 - 03.07.2023 19:00 (UTC)","278","n/e","n/e","n/e","2326","0","n/e","n/e","n/e","n/e","778","33","687","71","n/e","n/e","32","n/e","296","n/e","18","2391"
"Portugal (PT)","03.07.2023 19:00 - 03.07.2023 20:00 (UTC)","279","n/e","n/e","n/e","2320","0","n/e","n/e","n/e","n/e","1894","1","869","672","n/e","n/e","32","n/e","49","n/e","21","2219"
"Portugal (PT)","03.07.2023 20:00 - 03.07.2023 21:00 (UTC)","274","n/e","n/e","n/e","2331","0","n/e","n/e","n/e","n/e","1653","1","879","769","n/e","n/e","32","n/e","1","n/e","22","2309"
"Portugal (PT)","03.07.2023 21:00 - 03.07.2023 22:00 (UTC)","275","n/e","n/e","n/e","2329","0","n/e","n/e","n/e","n/e","891","3","795","133","n/e","n/e","32","n/e","0","n/e","23","2240"
"Portugal (PT)","03.07.2023 22:00 - 03.07.2023 23:00 (UTC)","272","n/e","n/e","n/e","2242","0","n/e","n/e","n/e","n/e","265","3","459","77","n/e","n/e","32","n/e","0","n/e","25","2126"
"Portugal (PT)","03.07.2023 23:00 - 04.07.2023 00:00 (UTC)","275","n/e","n/e","n/e","2186","0","n/e","n/e","n/e","n/e","44","4","305","14","n/e","n/e","32","n/e","0","n/e","25","2077"
"Portugal (PT)","04.07.2023 00:00 - 04.07.2023 01:00 (UTC)","274","n/e","n/e","n/e","2236","0","n/e","n/e","n/e","n/e","0","5","212","9","n/e","n/e","31","n/e","0","n/e","25","1954"
"Portugal (PT)","04.07.2023 01:00 - 04.07.2023 02:00 (UTC)","271","n/e","n/e","n/e","2199","0","n/e","n/e","n/e","n/e","0","145","99","3","n/e","n/e","32","n/e","0","n/e","25","1936"
"Portugal (PT)","04.07.2023 02:00 - 04.07.2023 03:00 (UTC)","276","n/e","n/e","n/e","2183","0","n/e","n/e","n/e","n/e","0","301","100","3","n/e","n/e","32","n/e","0","n/e","24","1992"
"Portugal (PT)","04.07.2023 03:00 - 04.07.2023 04:00 (UTC)","271","n/e","n/e","n/e","2236","0","n/e","n/e","n/e","n/e","0","237","101","3","n/e","n/e","32","n/e","0","n/e","24","1961"
"Portugal (PT)","04.07.2023 04:00 - 04.07.2023 05:00 (UTC)","269","n/e","n/e","n/e","2235","0","n/e","n/e","n/e","n/e","210","201","75","59","n/e","n/e","30","n/e","0","n/e","17","1953"
"Portugal (PT)","04.07.2023 05:00 - 04.07.2023 06:00 (UTC)","262","n/e","n/e","n/e","2212","0","n/e","n/e","n/e","n/e","598","8","76","112","n/e","n/e","30","n/e","27","n/e","16","1946"
"Portugal (PT)","04.07.2023 06:00 - 04.07.2023 07:00 (UTC)","264","n/e","n/e","n/e","2219","0","n/e","n/e","n/e","n/e","217","286","85","49","n/e","n/e","29","n/e","240","n/e","14","1882"
"Portugal (PT)","04.07.2023 07:00 - 04.07.2023 08:00 (UTC)","269","n/e","n/e","n/e","2232","0","n/e","n/e","n/e","n/e","1","702","141","13","n/e","n/e","30","n/e","656","n/e","12","1646"
"Portugal (PT)","04.07.2023 08:00 - 04.07.2023 09:00 (UTC)","273","n/e","n/e","n/e","2210","0","n/e","n/e","n/e","n/e","0","1033","155","14","n/e","n/e","32","n/e","1047","n/e","13","1240"
"Portugal (PT)","04.07.2023 09:00 - 04.07.2023 10:00 (UTC)","272","n/e","n/e","n/e","2154","0","n/e","n/e","n/e","n/e","0","1038","153","5","n/e","n/e","32","n/e","1353","n/e","11","913"
"Portugal (PT)","04.07.2023 10:00 - 04.07.2023 11:00 (UTC)","271","n/e","n/e","n/e","2161","0","n/e","n/e","n/e","n/e","0","976","145","3","n/e","n/e","32","n/e","1552","n/e","9","804"
"Portugal (PT)","04.07.2023 11:00 - 04.07.2023 12:00 (UTC)","271","n/e","n/e","n/e","2101","0","n/e","n/e","n/e","n/e","0","890","140","3","n/e","n/e","31","n/e","1650","n/e","9","807"
"Portugal (PT)","04.07.2023 12:00 - 04.07.2023 13:00 (UTC)","271","n/e","n/e","n/e","1930","0","n/e","n/e","n/e","n/e","0","1134","132","3","n/e","n/e","32","n/e","1663","n/e","9","939"
"Portugal (PT)","04.07.2023 13:00 - 04.07.2023 14:00 (UTC)","273","n/e","n/e","n/e","1735","0","n/e","n/e","n/e","n/e","0","1286","158","3","n/e","n/e","32","n/e","1632","n/e","7","1218"
"Portugal (PT)","04.07.2023 14:00 - 04.07.2023 15:00 (UTC)","270","n/e","n/e","n/e","1919","0","n/e","n/e","n/e","n/e","0","1421","80","3","n/e","n/e","33","n/e","1557","n/e","6","1481"
"Portugal (PT)","04.07.2023 15:00 - 04.07.2023 16:00 (UTC)","272","n/e","n/e","n/e","2201","0","n/e","n/e","n/e","n/e","0","933","139","3","n/e","n/e","32","n/e","1379","n/e","7","1659"
"Portugal (PT)","04.07.2023 16:00 - 04.07.2023 17:00 (UTC)","271","n/e","n/e","n/e","2240","0","n/e","n/e","n/e","n/e","0","442","125","9","n/e","n/e","33","n/e","1095","n/e","9","1802"
"Portugal (PT)","04.07.2023 17:00 - 04.07.2023 18:00 (UTC)","270","n/e","n/e","n/e","2311","0","n/e","n/e","n/e","n/e","26","94","174","69","n/e","n/e","33","n/e","728","n/e","13","1867"
"Portugal (PT)","04.07.2023 18:00 - 04.07.2023 19:00 (UTC)","275","n/e","n/e","n/e","2393","0","n/e","n/e","n/e","n/e","847","2","338","213","n/e","n/e","32","n/e","300","n/e","14","1724"
"Portugal (PT)","04.07.2023 19:00 - 04.07.2023 20:00 (UTC)","272","n/e","n/e","n/e","2371","0","n/e","n/e","n/e","n/e","1567","1","668","383","n/e","n/e","32","n/e","49","n/e","13","1678"
"Portugal (PT)","04.07.2023 20:00 - 04.07.2023 21:00 (UTC)","277","n/e","n/e","n/e","2373","0","n/e","n/e","n/e","n/e","1184","1","737","193","n/e","n/e","32","n/e","1","n/e","13","1715"
"Portugal (PT)","04.07.2023 21:00 - 04.07.2023 22:00 (UTC)","283","n/e","n/e","n/e","2306","0","n/e","n/e","n/e","n/e","170","110","339","98","n/e","n/e","32","n/e","0","n/e","20","1700"
"Portugal (PT)","04.07.2023 22:00 - 04.07.2023 23:00 (UTC)","291","n/e","n/e","n/e","2272","0","n/e","n/e","n/e","n/e","15","75","250","67","n/e","n/e","31","n/e","0","n/e","18","1683"
"Portugal (PT)","04.07.2023 23:00 - 05.07.2023 00:00 (UTC)","295","n/e","n/e","n/e","2320","0","n/e","n/e","n/e","n/e","0","696","132","3","n/e","n/e","31","n/e","0","n/e","17","1615"
"Portugal (PT)","05.07.2023 00:00 - 05.07.2023 01:00 (UTC)","301","n/e","n/e","n/e","2260","0","n/e","n/e","n/e","n/e","34","658","73","29","n/e","n/e","31","n/e","0","n/e","21","1379"
"Portugal (PT)","05.07.2023 01:00 - 05.07.2023 02:00 (UTC)","302","n/e","n/e","n/e","2256","0","n/e","n/e","n/e","n/e","13","653","68","17","n/e","n/e","31","n/e","0","n/e","19","1291"
"Portugal (PT)","05.07.2023 02:00 - 05.07.2023 03:00 (UTC)","304","n/e","n/e","n/e","2266","0","n/e","n/e","n/e","n/e","0","650","66","3","n/e","n/e","30","n/e","0","n/e","11","1192"
"Portugal (PT)","05.07.2023 03:00 - 05.07.2023 04:00 (UTC)","304","n/e","n/e","n/e","2236","0","n/e","n/e","n/e","n/e","0","483","64","3","n/e","n/e","30","n/e","0","n/e","10","1082"
"Portugal (PT)","05.07.2023 04:00 - 05.07.2023 05:00 (UTC)","305","n/e","n/e","n/e","2254","0","n/e","n/e","n/e","n/e","71","3","65","94","n/e","n/e","30","n/e","0","n/e","21","1052"
"Portugal (PT)","05.07.2023 05:00 - 05.07.2023 06:00 (UTC)","312","n/e","n/e","n/e","2241","0","n/e","n/e","n/e","n/e","1090","1","106","247","n/e","n/e","31","n/e","24","n/e","24","1067"
"Portugal (PT)","05.07.2023 06:00 - 05.07.2023 07:00 (UTC)","317","n/e","n/e","n/e","2247","0","n/e","n/e","n/e","n/e","564","4","71","89","n/e","n/e","31","n/e","200","n/e","14","1020"
"Portugal (PT)","05.07.2023 07:00 - 05.07.2023 08:00 (UTC)","317","n/e","n/e","n/e","2289","0","n/e","n/e","n/e","n/e","50","562","43","13","n/e","n/e","32","n/e","556","n/e","15","751"
"Portugal (PT)","05.07.2023 08:00 - 05.07.2023 09:00 (UTC)","310","n/e","n/e","n/e","2297","0","n/e","n/e","n/e","n/e","97","14","58","14","n/e","n/e","31","n/e","938","n/e","19","467"
"Portugal (PT)","05.07.2023 09:00 - 05.07.2023 10:00 (UTC)","311","n/e","n/e","n/e","2251","0","n/e","n/e","n/e","n/e","208","5","132","14","n/e","n/e","31","n/e","1205","n/e","21","334"
"Portugal (PT)","05.07.2023 10:00 - 05.07.2023 11:00 (UTC)","307","n/e","n/e","n/e","2245","0","n/e","n/e","n/e","n/e","262","6","141","45","n/e","n/e","31","n/e","1333","n/e","24","332"
"Portugal (PT)","05.07.2023 11:00 - 05.07.2023 12:00 (UTC)","305","n/e","n/e","n/e","2117","0","n/e","n/e","n/e","n/e","710","6","123","94","n/e","n/e","31","n/e","1427","n/e","22","488"
"Portugal (PT)","05.07.2023 12:00 - 05.07.2023 13:00 (UTC)","307","n/e","n/e","n/e","2137","0","n/e","n/e","n/e","n/e","299","7","112","158","n/e","n/e","30","n/e","1481","n/e","22","735"
"Portugal (PT)","05.07.2023 13:00 - 05.07.2023 14:00 (UTC)","310","n/e","n/e","n/e","2182","0","n/e","n/e","n/e","n/e","199","4","127","4","n/e","n/e","32","n/e","1468","n/e","25","894"
"Portugal (PT)","05.07.2023 14:00 - 05.07.2023 15:00 (UTC)","303","n/e","n/e","n/e","2083","0","n/e","n/e","n/e","n/e","213","4","148","16","n/e","n/e","32","n/e","1335","n/e","24","1114"
"Portugal (PT)","05.07.2023 15:00 - 05.07.2023 16:00 (UTC)","304","n/e","n/e","n/e","2153","0","n/e","n/e","n/e","n/e","341","4","50","315","n/e","n/e","32","n/e","1251","n/e","25","1356"
"Portugal (PT)","05.07.2023 16:00 - 05.07.2023 17:00 (UTC)","310","n/e","n/e","n/e","2310","0","n/e","n/e","n/e","n/e","96","18","68","63","n/e","n/e","32","n/e","1028","n/e","23","1459"
"Portugal (PT)","05.07.2023 17:00 - 05.07.2023 18:00 (UTC)","315","n/e","n/e","n/e","2297","0","n/e","n/e","n/e","n/e","299","3","80","242","n/e","n/e","32","n/e","689","n/e","23","1493"
"Portugal (PT)","05.07.2023 18:00 - 05.07.2023 19:00 (UTC)","311","n/e","n/e","n/e","2337","0","n/e","n/e","n/e","n/e","947","3","326","678","n/e","n/e","32","n/e","297","n/e","22","1555"
"Portugal (PT)","05.07.2023 19:00 - 05.07.2023 20:00 (UTC)","311","n/e","n/e","n/e","2273","0","n/e","n/e","n/e","n/e","1524","2","743","754","n/e","n/e","32","n/e","46","n/e","20","1685"
"Portugal (PT)","05.07.2023 20:00 - 05.07.2023 21:00 (UTC)","318","n/e","n/e","n/e","2270","0","n/e","n/e","n/e","n/e","1219","2","762","731","n/e","n/e","32","n/e","1","n/e","18","1750"
"Portugal (PT)","05.07.2023 21:00 - 05.07.2023 22:00 (UTC)","314","n/e","n/e","n/e","2310","0","n/e","n/e","n/e","n/e","207","3","339","697","n/e","n/e","32","n/e","0","n/e","12","1793"
"Portugal (PT)","05.07.2023 22:00 - 05.07.2023 23:00 (UTC)","312","n/e","n/e","n/e","2275","0","n/e","n/e","n/e","n/e","57","22","195","138","n/e","n/e","31","n/e","0","n/e","13","1774"
"Portugal (PT)","05.07.2023 23:00 - 06.07.2023 00:00 (UTC)","319","n/e","n/e","n/e","2292","0","n/e","n/e","n/e","n/e","31","3","247","131","n/e","n/e","30","n/e","0","n/e","12","1712"
"Portugal (PT)","06.07.2023 00:00 - 06.07.2023 01:00 (UTC)","319","n/e","n/e","n/e","2251","0","n/e","n/e","n/e","n/e","0","73","81","6","n/e","n/e","31","n/e","0","n/e","14","1621"
"Portugal (PT)","06.07.2023 01:00 - 06.07.2023 02:00 (UTC)","313","n/e","n/e","n/e","2244","0","n/e","n/e","n/e","n/e","4","78","66","155","n/e","n/e","31","n/e","0","n/e","16","1555"
"Portugal (PT)","06.07.2023 02:00 - 06.07.2023 03:00 (UTC)","309","n/e","n/e","n/e","2247","0","n/e","n/e","n/e","n/e","99","11","58","322","n/e","n/e","31","n/e","0","n/e","18","1517"
"Portugal (PT)","06.07.2023 03:00 - 06.07.2023 04:00 (UTC)","308","n/e","n/e","n/e","2263","0","n/e","n/e","n/e","n/e","120","11","64","233","n/e","n/e","31","n/e","0","n/e","17","1430"
"Portugal (PT)","06.07.2023 04:00 - 06.07.2023 05:00 (UTC)","302","n/e","n/e","n/e","2231","0","n/e","n/e","n/e","n/e","691","7","198","555","n/e","n/e","30","n/e","0","n/e","12","1318"
"Portugal (PT)","06.07.2023 05:00 - 06.07.2023 06:00 (UTC)","304","n/e","n/e","n/e","2231","0","n/e","n/e","n/e","n/e","1051","2","660","615","n/e","n/e","31","n/e","19","n/e","9","1171"
"Portugal (PT)","06.07.2023 06:00 - 06.07.2023 07:00 (UTC)","307","n/e","n/e","n/e","2262","0","n/e","n/e","n/e","n/e","435","21","642","568","n/e","n/e","31","n/e","203","n/e","7","947"
"Portugal (PT)","06.07.2023 07:00 - 06.07.2023 08:00 (UTC)","311","n/e","n/e","n/e","2266","0","n/e","n/e","n/e","n/e","5","173","168","15","n/e","n/e","31","n/e","556","n/e","4","674"
"Portugal (PT)","06.07.2023 08:00 - 06.07.2023 09:00 (UTC)","309","n/e","n/e","n/e","2152","0","n/e","n/e","n/e","n/e","1","4","261","14","n/e","n/e","31","n/e","952","n/e","4","520"
"Portugal (PT)","06.07.2023 09:00 - 06.07.2023 10:00 (UTC)","305","n/e","n/e","n/e","2088","0","n/e","n/e","n/e","n/e","92","3","300","6","n/e","n/e","31","n/e","1265","n/e","4","370"
"Portugal (PT)","06.07.2023 10:00 - 06.07.2023 11:00 (UTC)","299","n/e","n/e","n/e","2095","0","n/e","n/e","n/e","n/e","0","5","207","3","n/e","n/e","31","n/e","1492","n/e","3","293"
"Portugal (PT)","06.07.2023 11:00 - 06.07.2023 12:00 (UTC)","292","n/e","n/e","n/e","2047","0","n/e","n/e","n/e","n/e","0","13","263","3","n/e","n/e","31","n/e","1586","n/e","2","296"
"Portugal (PT)","06.07.2023 12:00 - 06.07.2023 13:00 (UTC)","295","n/e","n/e","n/e","1913","0","n/e","n/e","n/e","n/e","0","345","119","3","n/e","n/e","31","n/e","1598","n/e","1","422"
"Portugal (PT)","06.07.2023 13:00 - 06.07.2023 14:00 (UTC)","294","n/e","n/e","n/e","1922","0","n/e","n/e","n/e","n/e","0","300","109","3","n/e","n/e","31","n/e","1588","n/e","4","643"
"Portugal (PT)","06.07.2023 14:00 - 06.07.2023 15:00 (UTC)","306","n/e","n/e","n/e","1906","0","n/e","n/e","n/e","n/e","2","160","63","14","n/e","n/e","32","n/e","1507","n/e","3","890"
"Portugal (PT)","06.07.2023 15:00 - 06.07.2023 16:00 (UTC)","306","n/e","n/e","n/e","2073","0","n/e","n/e","n/e","n/e","5","120","98","60","n/e","n/e","32","n/e","1291","n/e","4","1065"
"Portugal (PT)","06.07.2023 16:00 - 06.07.2023 17:00 (UTC)","306","n/e","n/e","n/e","2188","0","n/e","n/e","n/e","n/e","346","98","78","62","n/e","n/e","32","n/e","1016","n/e","6","1164"
"Portugal (PT)","06.07.2023 17:00 - 06.07.2023 18:00 (UTC)","306","n/e","n/e","n/e","2255","0","n/e","n/e","n/e","n/e","774","4","290","254","n/e","n/e","32","n/e","673","n/e","7","1203"
"Portugal (PT)","06.07.2023 18:00 - 06.07.2023 19:00 (UTC)","290","n/e","n/e","n/e","2310","0","n/e","n/e","n/e","n/e","878","4","673","412","n/e","n/e","32","n/e","278","n/e","7","1162"
"Portugal (PT)","06.07.2023 19:00 - 06.07.2023 20:00 (UTC)","287","n/e","n/e","n/e","2269","0","n/e","n/e","n/e","n/e","1366","3","846","830","n/e","n/e","32","n/e","44","n/e","7","1015"
"Portugal (PT)","06.07.2023 20:00 - 06.07.2023 21:00 (UTC)","302","n/e","n/e","n/e","2226","0","n/e","n/e","n/e","n/e","1305","3","800","1040","n/e","n/e","32","n/e","1","n/e","7","948"
"Portugal (PT)","06.07.2023 21:00 - 06.07.2023 22:00 (UTC)","309","n/e","n/e","n/e","2212","0","n/e","n/e","n/e","n/e","1138","4","385","363","n/e","n/e","32","n/e","0","n/e","6","884"
"Portugal (PT)","06.07.2023 22:00 - 06.07.2023 23:00 (UTC)","320","n/e","n/e","n/e","2264","0","n/e","n/e","n/e","n/e","1103","4","373","166","n/e","n/e","32","n/e","0","n/e","4","834"
"Portugal (PT)","06.07.2023 23:00 - 07.07.2023 00:00 (UTC)","325","n/e","n/e","n/e","2198","0","n/e","n/e","n/e","n/e","928","4","271","166","n/e","n/e","32","n/e","0","n/e","2","761"
"Portugal (PT)","07.07.2023 00:00 - 07.07.2023 01:00 (UTC)","323","n/e","n/e","n/e","2182","0","n/e","n/e","n/e","n/e","740","4","103","143","n/e","n/e","32","n/e","0","n/e","1","717"
"Portugal (PT)","07.07.2023 01:00 - 07.07.2023 02:00 (UTC)","326","n/e","n/e","n/e","2180","0","n/e","n/e","n/e","n/e","191","4","65","58","n/e","n/e","31","n/e","0","n/e","0","665"
"Portugal (PT)","07.07.2023 02:00 - 07.07.2023 03:00 (UTC)","325","n/e","n/e","n/e","2175","0","n/e","n/e","n/e","n/e","15","4","59","4","n/e","n/e","31","n/e","0","n/e","0","635"
"Portugal (PT)","07.07.2023 03:00 - 07.07.2023 04:00 (UTC)","325","n/e","n/e","n/e","2201","0","n/e","n/e","n/e","n/e","235","4","60","3","n/e","n/e","31","n/e","0","n/e","0","486"
"Portugal (PT)","07.07.2023 04:00 - 07.07.2023 05:00 (UTC)","330","n/e","n/e","n/e","2193","0","n/e","n/e","n/e","n/e","799","4","71","59","n/e","n/e","31","n/e","0","n/e","0","352"
"Portugal (PT)","07.07.2023 05:00 - 07.07.2023 06:00 (UTC)","325","n/e","n/e","n/e","2184","0","n/e","n/e","n/e","n/e","1059","3","219","449","n/e","n/e","32","n/e","23","n/e","0","341"
"Portugal (PT)","07.07.2023 06:00 - 07.07.2023 07:00 (UTC)","329","n/e","n/e","n/e","2191","0","n/e","n/e","n/e","n/e","714","17","152","21","n/e","n/e","30","n/e","223","n/e","0","359"
"Portugal (PT)","07.07.2023 07:00 - 07.07.2023 08:00 (UTC)","328","n/e","n/e","n/e","2219","0","n/e","n/e","n/e","n/e","26","327","82","14","n/e","n/e","31","n/e","615","n/e","1","282"
"Portugal (PT)","07.07.2023 08:00 - 07.07.2023 09:00 (UTC)","314","n/e","n/e","n/e","1965","0","n/e","n/e","n/e","n/e","149","366","85","14","n/e","n/e","32","n/e","1010","n/e","1","229"
"Portugal (PT)","07.07.2023 09:00 - 07.07.2023 10:00 (UTC)","311","n/e","n/e","n/e","1559","0","n/e","n/e","n/e","n/e","110","474","86","8","n/e","n/e","32","n/e","1304","n/e","1","262"
"Portugal (PT)","07.07.2023 10:00 - 07.07.2023 11:00 (UTC)","317","n/e","n/e","n/e","1484","0","n/e","n/e","n/e","n/e","70","674","96","8","n/e","n/e","32","n/e","1502","n/e","4","430"
"Portugal (PT)","07.07.2023 11:00 - 07.07.2023 12:00 (UTC)","315","n/e","n/e","n/e","1519","0","n/e","n/e","n/e","n/e","256","981","43","3","n/e","n/e","32","n/e","1596","n/e","6","706"
"Portugal (PT)","07.07.2023 12:00 - 07.07.2023 13:00 (UTC)","325","n/e","n/e","n/e","1380","0","n/e","n/e","n/e","n/e","37","1448","40","3","n/e","n/e","32","n/e","1606","n/e","11","1187"
"Portugal (PT)","07.07.2023 13:00 - 07.07.2023 14:00 (UTC)","329","n/e","n/e","n/e","1388","0","n/e","n/e","n/e","n/e","44","1858","28","3","n/e","n/e","32","n/e","1572","n/e","18","1664"
"Portugal (PT)","07.07.2023 14:00 - 07.07.2023 15:00 (UTC)","323","n/e","n/e","n/e","1424","0","n/e","n/e","n/e","n/e","44","1637","29","3","n/e","n/e","32","n/e","1464","n/e","25","2081"
"Portugal (PT)","07.07.2023 15:00 - 07.07.2023 16:00 (UTC)","325","n/e","n/e","n/e","1449","0","n/e","n/e","n/e","n/e","53","1824","70","3","n/e","n/e","30","n/e","1286","n/e","25","2451"
"Portugal (PT)","07.07.2023 16:00 - 07.07.2023 17:00 (UTC)","327","n/e","n/e","n/e","1479","0","n/e","n/e","n/e","n/e","72","1318","77","3","n/e","n/e","30","n/e","1068","n/e","25","2494"
"Portugal (PT)","07.07.2023 17:00 - 07.07.2023 18:00 (UTC)","326","n/e","n/e","n/e","1658","0","n/e","n/e","n/e","n/e","47","1179","100","39","n/e","n/e","30","n/e","717","n/e","25","2428"
"Portugal (PT)","07.07.2023 18:00 - 07.07.2023 19:00 (UTC)","325","n/e","n/e","n/e","1879","0","n/e","n/e","n/e","n/e","379","243","477","104","n/e","n/e","30","n/e","294","n/e","25","2351"
"Portugal (PT)","07.07.2023 19:00 - 07.07.2023 20:00 (UTC)","329","n/e","n/e","n/e","1920","0","n/e","n/e","n/e","n/e","964","28","446","128","n/e","n/e","30","n/e","45","n/e","25","1948"
"Portugal (PT)","07.07.2023 20:00 - 07.07.2023 21:00 (UTC)","329","n/e","n/e","n/e","1917","0","n/e","n/e","n/e","n/e","1112","55","225","61","n/e","n/e","30","n/e","1","n/e","25","1627"
"Portugal (PT)","07.07.2023 21:00 - 07.07.2023 22:00 (UTC)","328","n/e","n/e","n/e","1881","0","n/e","n/e","n/e","n/e","579","133","192","42","n/e","n/e","29","n/e","0","n/e","25","1836"
"Portugal (PT)","07.07.2023 22:00 - 07.07.2023 23:00 (UTC)","331","n/e","n/e","n/e","1648","0","n/e","n/e","n/e","n/e","424","371","44","47","n/e","n/e","30","n/e","0","n/e","25","1832"
"Portugal (PT)","07.07.2023 23:00 - 08.07.2023 00:00 (UTC)","333","n/e","n/e","n/e","1467","0","n/e","n/e","n/e","n/e","394","324","84","9","n/e","n/e","30","n/e","0","n/e","25","1621"
"Portugal (PT)","08.07.2023 00:00 - 08.07.2023 01:00 (UTC)","332","n/e","n/e","n/e","1316","0","n/e","n/e","n/e","n/e","268","300","78","3","n/e","n/e","30","n/e","0","n/e","19","1613"
"Portugal (PT)","08.07.2023 01:00 - 08.07.2023 02:00 (UTC)","328","n/e","n/e","n/e","1461","0","n/e","n/e","n/e","n/e","343","248","114","3","n/e","n/e","29","n/e","0","n/e","15","1277"
"Portugal (PT)","08.07.2023 02:00 - 08.07.2023 03:00 (UTC)","326","n/e","n/e","n/e","1451","0","n/e","n/e","n/e","n/e","299","4","80","3","n/e","n/e","30","n/e","0","n/e","8","1068"
"Portugal (PT)","08.07.2023 03:00 - 08.07.2023 04:00 (UTC)","329","n/e","n/e","n/e","1454","0","n/e","n/e","n/e","n/e","352","305","75","3","n/e","n/e","29","n/e","0","n/e","4","1036"
"Portugal (PT)","08.07.2023 04:00 - 08.07.2023 05:00 (UTC)","324","n/e","n/e","n/e","1445","0","n/e","n/e","n/e","n/e","340","210","30","3","n/e","n/e","28","n/e","0","n/e","2","893"
"Portugal (PT)","08.07.2023 05:00 - 08.07.2023 06:00 (UTC)","321","n/e","n/e","n/e","1415","0","n/e","n/e","n/e","n/e","380","218","28","3","n/e","n/e","27","n/e","20","n/e","2","756"
"Portugal (PT)","08.07.2023 06:00 - 08.07.2023 07:00 (UTC)","327","n/e","n/e","n/e","1254","0","n/e","n/e","n/e","n/e","360","140","31","3","n/e","n/e","28","n/e","169","n/e","2","572"
"Portugal (PT)","08.07.2023 07:00 - 08.07.2023 08:00 (UTC)","326","n/e","n/e","n/e","1331","0","n/e","n/e","n/e","n/e","117","692","41","12","n/e","n/e","29","n/e","467","n/e","1","456"
"Portugal (PT)","08.07.2023 08:00 - 08.07.2023 09:00 (UTC)","326","n/e","n/e","n/e","1342","0","n/e","n/e","n/e","n/e","112","1090","48","12","n/e","n/e","29","n/e","786","n/e","1","412"
"Portugal (PT)","08.07.2023 09:00 - 08.07.2023 10:00 (UTC)","325","n/e","n/e","n/e","1315","0","n/e","n/e","n/e","n/e","152","298","74","7","n/e","n/e","29","n/e","1061","n/e","1","478"
"Portugal (PT)","08.07.2023 10:00 - 08.07.2023 11:00 (UTC)","318","n/e","n/e","n/e","1224","0","n/e","n/e","n/e","n/e","137","323","72","3","n/e","n/e","28","n/e","1231","n/e","0","622"
"Portugal (PT)","08.07.2023 11:00 - 08.07.2023 12:00 (UTC)","315","n/e","n/e","n/e","1264","0","n/e","n/e","n/e","n/e","123","620","84","3","n/e","n/e","28","n/e","1340","n/e","1","722"
